treeID,site,species,status,diameter,age,coring_height,data_source,mort_fact1,mort_fact2,mort_fact_uncertainty,latitude,longitude,reference
PS05M1,Valsain,Pinus_sylvestris,LIVING,46.58451106,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS07M1,Valsain,Pinus_sylvestris,DEAD,57.27972324,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS100M1,Valsain,Pinus_sylvestris,LIVING,44.964,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS101M1,Valsain,Pinus_sylvestris,DEAD,47.268,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS104M1,Valsain,Pinus_sylvestris,LIVING,45.012,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS105M1,Valsain,Pinus_sylvestris,LIVING,54.42,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS106M2,Valsain,Pinus_sylvestris,DEAD,70.26,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS107M1,Valsain,Pinus_sylvestris,LIVING,74.676,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS117M3,Valsain,Pinus_sylvestris,DEAD,106.4808,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS118M3,Valsain,Pinus_sylvestris,LIVING,54.564,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS119M1,Valsain,Pinus_sylvestris,DEAD,51.492,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS120M1,Valsain,Pinus_sylvestris,LIVING,116.5608,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS121M1,Valsain_high,Pinus_sylvestris,DEAD,54.996,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS122M3m,Valsain_high,Pinus_sylvestris,LIVING,50.868,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS123M1,Valsain_high,Pinus_sylvestris,DEAD,40.212,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS124M2,Valsain_high,Pinus_sylvestris,LIVING,42.948,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS125M1,Valsain_high,Pinus_sylvestris,DEAD,54.948,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS126M1,Valsain_high,Pinus_sylvestris,DEAD,47.748,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS127M2,Valsain_high,Pinus_sylvestris,LIVING,48.228,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS128M1,Valsain_high,Pinus_sylvestris,LIVING,54.804,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS129M3,Valsain_high,Pinus_sylvestris,DEAD,44.436,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS130M1m,Valsain_high,Pinus_sylvestris,LIVING,50.676,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS130M3,Valsain_high,Pinus_sylvestris,LIVING,50.676,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS131M1,Valsain_high,Pinus_sylvestris,DEAD,36.468,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS132M2,Valsain_high,Pinus_sylvestris,LIVING,61.572,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS133M1,Valsain_high,Pinus_sylvestris,DEAD,46.452,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS134M1,Valsain_high,Pinus_sylvestris,LIVING,47.316,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS135M2,Valsain_high,Pinus_sylvestris,DEAD,42.756,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS136M1,Valsain_high,Pinus_sylvestris,DEAD,55.236,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS137M2,Valsain_high,Pinus_sylvestris,LIVING,60.276,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS138M2,Valsain_high,Pinus_sylvestris,DEAD,44.82,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS139M2,Valsain_high,Pinus_sylvestris,LIVING,42.084,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS13M2,Valsain,Pinus_sylvestris,DEAD,64.61358302,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS140M1,Valsain_high,Pinus_sylvestris,DEAD,32.1,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS141M1m,Valsain_high,Pinus_sylvestris,LIVING,30.804,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS142M1,Valsain_high,Pinus_sylvestris,DEAD,39.828,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS143M1,Valsain_high,Pinus_sylvestris,LIVING,41.124,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS144M2,Valsain_high,Pinus_sylvestris,DEAD,48.324,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS145M1m,Valsain_high,Pinus_sylvestris,LIVING,57.012,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS146M2,Valsain_high,Pinus_sylvestris,DEAD,42.228,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS147M1,Valsain_high,Pinus_sylvestris,LIVING,50.052,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS149M2,Valsain_high,Pinus_sylvestris,DEAD,86.15679611,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS150M2,Valsain_high,Pinus_sylvestris,LIVING,73.78090774,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS151M2,Valsain_high,Pinus_sylvestris,DEAD,58.98,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS152M1,Valsain_high,Pinus_sylvestris,LIVING,53.028,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS153M2,Valsain_high,Pinus_sylvestris,DEAD,37.428,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS154M1,Valsain_high,Pinus_sylvestris,LIVING,54.756,NA,1.3,complete,D,NS,2,40.84,-4.06,PinusSylvestris_Gea-Izquierdo_2014
PS15M2,Valsain,Pinus_sylvestris,LIVING,56.97414575,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS167M1,Valsain,Pinus_sylvestris,DEAD,55.668,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS169M2,Valsain,Pinus_sylvestris,LIVING,50.34,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS17M2,Valsain,Pinus_sylvestris,DEAD,51.16817343,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS19M1,Valsain,Pinus_sylvestris,DEAD,48.7235535,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS21M2,Valsain,Pinus_sylvestris,LIVING,64.00242804,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS23M2,Valsain,Pinus_sylvestris,LIVING,58.19645571,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS25M2,Valsain,Pinus_sylvestris,DEAD,37.41718634,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS27M1,Valsain,Pinus_sylvestris,LIVING,86.30958486,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS29M2,Valsain,Pinus_sylvestris,LIVING,97.00479704,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS31M1,Valsain,Pinus_sylvestris,LIVING,86.30958486,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS90M1,Valsain,Pinus_sylvestris,DEAD,58.596,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS92M2,Valsain,Pinus_sylvestris,LIVING,68.89166789,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS93M1,Valsain,Pinus_sylvestris,DEAD,56.772,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS93M2,Valsain,Pinus_sylvestris,DEAD,56.772,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS94M1,Valsain,Pinus_sylvestris,DEAD,48.804,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS95M2,Valsain,Pinus_sylvestris,DEAD,42.948,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS96M2,Valsain,Pinus_sylvestris,LIVING,53.604,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS98M2,Valsain,Pinus_sylvestris,LIVING,63.39127305,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PS99M2,Valsain,Pinus_sylvestris,DEAD,45.252,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
PSK_001AP,PSK,Pinus_banksiana,DEAD,4.7907,54,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_001TP,PSK,Pinus_banksiana,DEAD,5.3514,53,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_002AP,PSK,Pinus_banksiana,DEAD,10.0039,78,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_002DP,PSK,Pinus_banksiana,DEAD,4.707,47,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_003AP,PSK,Pinus_banksiana,DEAD,5.8114,48,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_003TP,PSK,Pinus_banksiana,DEAD,4.7888,41,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_004AP,PSK,Pinus_banksiana,DEAD,5.0954,43,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_004DP,PSK,Pinus_banksiana,DEAD,5.3294,59,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_005AP,PSK,Pinus_banksiana,DEAD,3.03,53,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_005DP,PSK,Pinus_banksiana,DEAD,3.8277,33,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_005TP,PSK,Pinus_banksiana,DEAD,4.0356,34,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_006DP,PSK,Pinus_banksiana,DEAD,6.6344,66,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_006TP,PSK,Pinus_banksiana,DEAD,4.1598,43,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_007TP,PSK,Pinus_banksiana,DEAD,6.3103,44,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_008DP,PSK,Pinus_banksiana,DEAD,3.4945,38,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_009DP,PSK,Pinus_banksiana,DEAD,2.2165,26,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_009TP,PSK,Pinus_banksiana,DEAD,5.5264,49,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_010AP,PSK,Pinus_banksiana,DEAD,13.7492,78,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_010DP,PSK,Pinus_banksiana,DEAD,5.8513,52,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_010TP,PSK,Pinus_banksiana,DEAD,7.7389,58,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_012TP,PSK,Pinus_banksiana,DEAD,6.4843,43,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_013AP,PSK,Pinus_banksiana,DEAD,4.4838,25,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_013TP,PSK,Pinus_banksiana,DEAD,4.4852,47,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_014AP,PSK,Pinus_banksiana,DEAD,11.4195,69,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_014TP,PSK,Pinus_banksiana,DEAD,3.602,35,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_015AP,PSK,Pinus_banksiana,DEAD,2.839,20,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_015DP,PSK,Pinus_banksiana,DEAD,8.946,62,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_015TP,PSK,Pinus_banksiana,DEAD,4.1012,47,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_016AP,PSK,Pinus_banksiana,DEAD,5.7004,55,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_016DP,PSK,Pinus_banksiana,DEAD,5.9317,50,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_017AP,PSK,Pinus_banksiana,DEAD,6.8503,45,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_018DP,PSK,Pinus_banksiana,DEAD,6.0742,46,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_019DP,PSK,Pinus_banksiana,DEAD,5.9994,60,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_022DP,PSK,Pinus_banksiana,DEAD,4.4026,46,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_023DP,PSK,Pinus_banksiana,DEAD,7.5368,56,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_024DP,PSK,Pinus_banksiana,DEAD,1.9017,13,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_025DP,PSK,Pinus_banksiana,DEAD,1.3657,9,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_029DP,PSK,Pinus_banksiana,DEAD,9.873,53,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_08AGP,PSK,Pinus_banksiana,DEAD,5.8691,53,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_1,PSK,Pinus_banksiana,LIVING,8.9626,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_10,PSK,Pinus_banksiana,LIVING,12.3758,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_100,PSK,Pinus_banksiana,LIVING,9.7601,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_101,PSK,Pinus_banksiana,LIVING,11.1185,82,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_102,PSK,Pinus_banksiana,LIVING,12.6813,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_103,PSK,Pinus_banksiana,LIVING,7.9175,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_104,PSK,Pinus_banksiana,DEAD,2.9655,34,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_105,PSK,Pinus_banksiana,LIVING,7.8265,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_106,PSK,Pinus_banksiana,LIVING,12.253,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_107,PSK,Pinus_banksiana,LIVING,8.8285,81,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_108,PSK,Pinus_banksiana,LIVING,9.4978,79,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_109,PSK,Pinus_banksiana,LIVING,5.3373,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_11,PSK,Pinus_banksiana,LIVING,15.8315,83,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_110,PSK,Pinus_banksiana,LIVING,11.8063,81,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_111,PSK,Pinus_banksiana,LIVING,9.4108,81,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_112,PSK,Pinus_banksiana,DEAD,7.6685,59,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_113,PSK,Pinus_banksiana,LIVING,12.0375,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_114,PSK,Pinus_banksiana,LIVING,13.6562,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_115,PSK,Pinus_banksiana,LIVING,12.2564,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_116,PSK,Pinus_banksiana,DEAD,3.5992,37,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_117,PSK,Pinus_banksiana,LIVING,18.792,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_118,PSK,Pinus_banksiana,LIVING,9.6323,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_119,PSK,Pinus_banksiana,LIVING,17.5637,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_11AGP,PSK,Pinus_banksiana,DEAD,4.6043,48,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_11DGP,PSK,Pinus_banksiana,DEAD,6.1327,59,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_12,PSK,Pinus_banksiana,LIVING,9.0729,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_120,PSK,Pinus_banksiana,LIVING,12.6972,81,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_121,PSK,Pinus_banksiana,LIVING,16.4559,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_122,PSK,Pinus_banksiana,LIVING,6.3822,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_123,PSK,Pinus_banksiana,LIVING,13.204,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_124,PSK,Pinus_banksiana,LIVING,9.125,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_125,PSK,Pinus_banksiana,LIVING,9.6664,82,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_126,PSK,Pinus_banksiana,DEAD,5.9119,67,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_127,PSK,Pinus_banksiana,LIVING,16.5034,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_128,PSK,Pinus_banksiana,LIVING,14.5706,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_129,PSK,Pinus_banksiana,LIVING,11.5723,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_12AGP,PSK,Pinus_banksiana,DEAD,6.4472,40,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_12DGP,PSK,Pinus_banksiana,DEAD,5.422,53,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_13,PSK,Pinus_banksiana,DEAD,7.733,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_130,PSK,Pinus_banksiana,DEAD,8.2026,65,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_132,PSK,Pinus_banksiana,DEAD,2.0137,12,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_133,PSK,Pinus_banksiana,DEAD,7.215,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_134,PSK,Pinus_banksiana,LIVING,6.1582,81,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_135,PSK,Pinus_banksiana,LIVING,9.4759,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_136,PSK,Pinus_banksiana,LIVING,8.9437,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_137,PSK,Pinus_banksiana,DEAD,2.5498,28,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_138,PSK,Pinus_banksiana,LIVING,9.1231,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_139,PSK,Pinus_banksiana,DEAD,6.0703,61,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_13DGP,PSK,Pinus_banksiana,DEAD,4.508,51,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_14,PSK,Pinus_banksiana,LIVING,9.9067,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_140,PSK,Pinus_banksiana,DEAD,8.6422,59,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_141,PSK,Pinus_banksiana,LIVING,10.4885,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_142,PSK,Pinus_banksiana,LIVING,8.6443,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_143,PSK,Pinus_banksiana,DEAD,7.046,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_144,PSK,Pinus_banksiana,LIVING,10.5075,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_145,PSK,Pinus_banksiana,DEAD,5.8255,54,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_146,PSK,Pinus_banksiana,LIVING,9.8143,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_147,PSK,Pinus_banksiana,DEAD,5.2902,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_148,PSK,Pinus_banksiana,LIVING,10.2344,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_149,PSK,Pinus_banksiana,LIVING,9.8828,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_14DGP,PSK,Pinus_banksiana,DEAD,5.6264,52,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_15,PSK,Pinus_banksiana,LIVING,8.6421,79,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_150,PSK,Pinus_banksiana,DEAD,7.0428,64,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_151,PSK,Pinus_banksiana,DEAD,4.9876,52,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_152,PSK,Pinus_banksiana,LIVING,7.8547,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_153,PSK,Pinus_banksiana,LIVING,9.7243,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_154,PSK,Pinus_banksiana,LIVING,11.022,82,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_155,PSK,Pinus_banksiana,DEAD,5.6624,48,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_156,PSK,Pinus_banksiana,DEAD,2.156,16,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_157,PSK,Pinus_banksiana,LIVING,7.7924,81,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_158,PSK,Pinus_banksiana,DEAD,2.6528,29,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_159,PSK,Pinus_banksiana,LIVING,10.0458,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
PSK_160,PSK,Pinus_banksiana,LIVING,9.8168,NA,1.3,complete,C,Def,2,53.84,-105.31,PinusBanksiana_Metsaranta_2008
